Symbol,Date,Open,High,Low,Close,Volume
MSFT,20240912,$423.31,$427.3692,$419.75,$427.00,17418760
MSFT,20240911,$415.50,$423.99,$409.58,$423.04,19266920
MSFT,20240910,$408.20,$416.33,$407.70,$414.20,19594290
MSFT,20240909,$407.24,$408.65,$402.15,$405.72,15295130
MSFT,20240906,$409.06,$410.65,$400.80,$401.70,19609530
MSFT,20240905,$407.62,$413.10,$406.13,$408.39,14195520
MSFT,20240904,$405.91,$411.24,$404.37,$408.90,15135810
MSFT,20240903,$417.91,$419.88,$407.03,$409.44,20313600
MSFT,20240830,$415.60,$417.49,$412.13,$417.14,24308320
MSFT,20240829,$414.94,$422.05,$410.60,$413.12,17045240
MSFT,20240828,$414.88,$415.00,$407.31,$410.60,14882660
MSFT,20240827,$412.86,$414.36,$410.25,$413.84,13492910
MSFT,20240826,$416.365,$417.2799,$411.34,$413.49,13152830
MSFT,20240823,$416.98,$419.26,$412.09,$416.79,18493780
MSFT,20240822,$424.36,$426.7899,$414.61,$415.55,19361900
MSFT,20240821,$424.075,$426.40,$421.72,$424.14,16067300
MSFT,20240820,$421.70,$425.86,$421.64,$424.80,16387580
MSFT,20240819,$418.96,$421.75,$416.46,$421.53,15233960
MSFT,20240816,$420.60,$421.34,$417.30,$418.47,22775590
MSFT,20240815,$419.80,$421.11,$417.66,$421.03,20752140
MSFT,20240814,$414.80,$417.72,$412.4456,$416.86,18266980
MSFT,20240813,$409.59,$414.95,$409.57,$414.01,19414270
MSFT,20240812,$407.06,$408.76,$404.2434,$406.81,16762880
MSFT,20240809,$404.03,$408.05,$402.2624,$406.02,19276670
MSFT,20240808,$402.44,$405.86,$399.9407,$402.69,20203030
MSFT,20240807,$408.635,$410.08,$397.47,$398.43,20650910
MSFT,20240806,$400.00,$405.67,$398.50,$399.61,24946530
MSFT,20240805,$389.17,$401.04,$385.58,$395.15,40709240
MSFT,20240802,$412.49,$415.00,$404.34,$408.49,29437900
MSFT,20240801,$420.785,$427.46,$413.0901,$417.11,30296400
MSFT,20240731,$420.495,$421.775,$412.21,$418.35,42891370
MSFT,20240730,$427.72,$429.05,$417.36,$422.92,32687580
MSFT,20240729,$431.58,$432.15,$424.7042,$426.73,15125840
MSFT,20240726,$418.20,$428.915,$417.27,$425.27,23583840
MSFT,20240725,$428.80,$429.80,$417.51,$418.40,29943800
MSFT,20240724,$440.45,$441.48,$427.585,$428.90,26805800
MSFT,20240723,$443.895,$448.39,$443.10,$444.85,13107050
MSFT,20240722,$441.79,$444.60,$438.9125,$442.94,15808760
MSFT,20240719,$433.10,$441.14,$432.00,$437.11,20940420
MSFT,20240718,$444.34,$444.65,$434.40,$440.37,20794820
MSFT,20240717,$442.59,$444.85,$439.18,$443.52,21754020
MSFT,20240716,$454.22,$454.30,$446.66,$449.52,17175680
MSFT,20240715,$453.30,$457.26,$451.43,$453.96,14429450
MSFT,20240712,$454.325,$456.36,$450.645,$453.55,16324270
MSFT,20240711,$462.98,$464.78,$451.55,$454.70,23111180
MSFT,20240710,$461.22,$466.46,$458.855,$466.25,18196100
MSFT,20240709,$467.00,$467.33,$458.00,$459.54,17228510
MSFT,20240708,$466.55,$467.70,$464.46,$466.24,12962320
MSFT,20240705,$459.61,$468.35,$458.965,$467.56,16000290
MSFT,20240703,$458.19,$461.02,$457.88,$460.77,9932830
MSFT,20240702,$453.20,$459.59,$453.113,$459.28,13979780
MSFT,20240701,$448.66,$457.37,$445.66,$456.73,17662820
MSFT,20240628,$453.07,$455.38,$446.41,$446.95,28362270
MSFT,20240627,$452.175,$456.17,$451.77,$452.85,14806320
MSFT,20240626,$449.00,$453.60,$448.19,$452.16,16507030
MSFT,20240625,$448.25,$451.42,$446.75,$450.95,16747530
MSFT,20240624,$449.80,$452.75,$446.41,$447.67,15913720
MSFT,20240621,$447.38,$450.58,$446.51,$449.78,34486170
MSFT,20240620,$446.30,$446.53,$441.27,$445.70,19877380
MSFT,20240618,$449.705,$450.14,$444.89,$446.34,17112500
MSFT,20240617,$442.585,$450.94,$440.72,$448.37,20790030
MSFT,20240614,$438.275,$443.1376,$436.721,$442.57,13581990
MSFT,20240613,$440.85,$443.39,$439.37,$441.58,15960570
MSFT,20240612,$435.32,$443.40,$433.25,$441.06,22366230
MSFT,20240611,$425.475,$432.82,$425.25,$432.68,14551100
MSFT,20240610,$424.70,$428.08,$423.89,$427.87,14003030
MSFT,20240607,$426.20,$426.28,$423.00,$423.85,13621650
MSFT,20240606,$424.01,$425.31,$420.58,$424.52,14861250
MSFT,20240605,$417.81,$424.08,$416.30,$424.01,16988040
MSFT,20240604,$412.43,$416.44,$409.675,$416.07,14348920
MSFT,20240603,$415.525,$416.43,$408.9234,$413.52,17484680
MSFT,20240531,$416.75,$416.75,$404.51,$415.13,47995250
MSFT,20240530,$424.30,$424.30,$414.24,$414.67,28424850
MSFT,20240529,$425.69,$430.94,$425.69,$429.17,15517130
MSFT,20240528,$429.63,$430.82,$426.60,$430.32,15718020
MSFT,20240524,$427.19,$431.055,$424.41,$430.16,11855290
MSFT,20240523,$432.97,$433.60,$425.424,$427.00,17211690
MSFT,20240522,$430.09,$432.41,$427.13,$430.52,18073700
MSFT,20240521,$426.825,$432.97,$424.85,$429.04,21453260
MSFT,20240520,$420.21,$426.77,$419.99,$425.34,16272140
MSFT,20240517,$422.54,$422.92,$418.025,$420.21,15352240
MSFT,20240516,$421.80,$425.42,$420.35,$420.99,17530050
MSFT,20240515,$417.90,$423.81,$417.27,$423.08,22239530
MSFT,20240514,$412.02,$417.49,$411.55,$416.56,15109310
MSFT,20240513,$418.01,$418.348,$410.82,$413.72,15440230
MSFT,20240510,$412.935,$415.38,$411.80,$414.74,13402280
MSFT,20240509,$410.57,$412.72,$409.10,$412.32,14689730
MSFT,20240508,$408.17,$412.23,$406.7132,$410.54,11792310
MSFT,20240507,$414.66,$414.67,$409.09,$409.34,20018230
MSFT,20240506,$408.76,$413.93,$406.3701,$413.54,16996640
MSFT,20240503,$402.28,$407.15,$401.86,$406.66,17446720
MSFT,20240502,$397.66,$399.93,$394.6515,$397.84,17709360
MSFT,20240501,$392.61,$401.7199,$390.31,$394.94,23562480
MSFT,20240430,$401.49,$402.16,$389.17,$389.33,28781370
MSFT,20240429,$405.25,$406.32,$399.19,$402.25,19582090
MSFT,20240426,$412.17,$413.00,$405.7601,$406.32,29694650
MSFT,20240425,$394.03,$399.8899,$388.03,$399.04,40586450
MSFT,20240424,$409.56,$412.47,$406.78,$409.06,15065330
MSFT,20240423,$404.235,$408.20,$403.06,$407.57,15734500
MSFT,20240422,$400.08,$402.85,$395.75,$400.96,20286880
MSFT,20240419,$404.03,$405.48,$397.77,$399.12,30565790
MSFT,20240418,$410.63,$411.89,$403.95,$404.27,21029920
MSFT,20240417,$417.25,$418.88,$410.33,$411.84,15855490
MSFT,20240416,$414.57,$418.40,$413.7301,$414.58,16765620
MSFT,20240415,$426.60,$426.82,$413.43,$413.64,20273540
MSFT,20240412,$424.05,$425.1794,$419.77,$421.90,19253750
MSFT,20240411,$425.82,$429.37,$422.36,$427.93,17966420
MSFT,20240410,$422.19,$424.03,$419.70,$423.26,16216580
MSFT,20240409,$426.44,$427.74,$421.62,$426.28,12512290
MSFT,20240408,$425.17,$427.28,$423.30,$424.59,14272390
MSFT,20240405,$420.01,$426.51,$418.32,$425.52,16554760
MSFT,20240404,$424.99,$428.67,$417.57,$417.88,19370880
MSFT,20240403,$419.73,$423.26,$419.085,$420.45,16502260
MSFT,20240402,$420.11,$422.38,$417.84,$421.44,17911990
MSFT,20240401,$423.95,$427.89,$422.22,$424.57,16315960
MSFT,20240328,$420.96,$421.87,$419.12,$420.72,21871160
MSFT,20240327,$424.44,$424.45,$419.01,$421.43,16704980
MSFT,20240326,$425.61,$425.99,$421.35,$421.65,16725650
MSFT,20240325,$425.24,$427.41,$421.61,$422.86,18060450
MSFT,20240322,$429.70,$429.86,$426.07,$428.74,17648470
MSFT,20240321,$429.83,$430.82,$427.16,$429.37,21296220
MSFT,20240320,$422.00,$425.96,$420.66,$425.23,17860090
MSFT,20240319,$417.83,$421.6656,$415.55,$421.41,19837920
MSFT,20240318,$414.25,$420.73,$413.78,$417.32,20105980
MSFT,20240315,$419.29,$422.60,$412.79,$416.42,45079900
MSFT,20240314,$420.24,$427.82,$417.99,$425.22,34157300
MSFT,20240313,$418.10,$418.18,$411.45,$415.10,17115930
MSFT,20240312,$407.62,$415.57,$406.79,$415.28,22457000
MSFT,20240311,$403.762,$405.68,$401.26,$404.52,16120750
MSFT,20240308,$407.96,$410.42,$404.33,$406.22,18002190
MSFT,20240307,$406.12,$409.78,$402.24,$409.14,18718480
MSFT,20240306,$402.97,$405.16,$398.39,$402.09,22344150
MSFT,20240305,$413.96,$414.25,$400.64,$402.65,26919180
MSFT,20240304,$413.44,$417.35,$412.32,$414.92,17595960
MSFT,20240301,$411.27,$415.87,$410.88,$415.50,17823450
MSFT,20240229,$408.64,$414.20,$405.92,$413.64,31947260
MSFT,20240228,$408.175,$409.30,$405.3201,$407.72,13183130
MSFT,20240227,$407.99,$408.32,$403.85,$407.48,14835830
MSFT,20240226,$411.455,$412.16,$407.36,$407.54,16193510
MSFT,20240223,$415.67,$415.86,$408.97,$410.34,16295880
MSFT,20240222,$410.19,$412.83,$408.57,$411.65,27009870
MSFT,20240221,$400.17,$402.29,$397.22,$402.18,18631070
MSFT,20240220,$403.24,$404.49,$398.01,$402.79,24307920
MSFT,20240216,$407.96,$408.29,$403.44,$404.06,22296500
MSFT,20240215,$408.14,$409.13,$404.29,$406.56,21825530
MSFT,20240214,$408.07,$409.84,$404.57,$409.49,20401190
MSFT,20240213,$404.94,$410.071,$403.39,$406.32,27824940
MSFT,20240212,$420.555,$420.74,$414.75,$415.26,21202920
MSFT,20240209,$415.25,$420.82,$415.09,$420.55,22032840
MSFT,20240208,$414.05,$415.56,$412.53,$414.11,21225260
MSFT,20240207,$407.44,$414.30,$407.40,$414.05,22340530
MSFT,20240206,$405.88,$407.97,$402.91,$405.49,18382620
MSFT,20240205,$409.90,$411.16,$403.99,$405.65,25352290
MSFT,20240202,$403.81,$412.65,$403.56,$411.22,28256670
MSFT,20240201,$401.83,$408.00,$401.80,$403.78,30657730
MSFT,20240131,$406.96,$415.32,$397.21,$397.58,47871100
MSFT,20240130,$412.26,$413.05,$406.4501,$408.59,33477610
MSFT,20240129,$406.06,$409.98,$404.33,$409.72,24510240
MSFT,20240126,$404.37,$406.17,$402.43,$403.93,17803270
MSFT,20240125,$404.32,$407.01,$402.5294,$404.87,21021160
MSFT,20240124,$401.54,$405.63,$400.45,$402.56,24866950
MSFT,20240123,$395.75,$399.38,$393.93,$398.90,20525880
MSFT,20240122,$400.02,$400.62,$393.59,$396.51,27016900
MSFT,20240119,$395.76,$398.67,$393.50,$398.67,29331140
MSFT,20240118,$391.72,$393.99,$390.12,$393.87,23392070
MSFT,20240117,$387.98,$390.11,$384.81,$389.47,22234110
MSFT,20240116,$393.66,$394.03,$387.6229,$390.27,27202270
MSFT,20240112,$385.49,$388.68,$384.65,$388.47,21661150
MSFT,20240111,$386.00,$390.68,$380.38,$384.63,27850850
MSFT,20240110,$376.37,$384.17,$376.32,$382.77,25514250
MSFT,20240109,$372.01,$375.99,$371.19,$375.79,20829950
MSFT,20240108,$369.30,$375.20,$369.01,$374.69,23133970
MSFT,20240105,$368.97,$372.06,$366.50,$367.75,21004580
MSFT,20240104,$370.665,$373.10,$367.17,$367.94,20901500
MSFT,20240103,$369.01,$373.2562,$368.51,$370.60,23083470
MSFT,20240102,$373.86,$375.90,$366.771,$370.87,25258630
MSFT,20231229,$376.00,$377.16,$373.48,$376.04,18730840
MSFT,20231228,$375.37,$376.458,$374.16,$375.28,14327010
MSFT,20231227,$373.69,$375.06,$372.8116,$374.07,14905410
MSFT,20231226,$375.00,$376.94,$373.50,$374.66,12673050
MSFT,20231222,$373.68,$375.18,$372.71,$374.58,17107480
MSFT,20231221,$372.56,$374.41,$370.04,$373.54,17708010
MSFT,20231220,$375.00,$376.03,$370.53,$370.62,26316650
MSFT,20231219,$371.49,$373.26,$369.84,$373.26,20603660
MSFT,20231218,$369.45,$373.00,$368.68,$372.65,21802880
MSFT,20231215,$366.85,$372.40,$366.28,$370.73,78502320
MSFT,20231214,$373.31,$373.76,$364.13,$365.93,43277460
MSFT,20231213,$376.02,$377.6361,$370.77,$374.37,30955530
MSFT,20231212,$370.85,$374.42,$370.46,$374.38,24838250
MSFT,20231211,$368.48,$371.60,$366.10,$371.30,27708760
MSFT,20231208,$369.20,$374.46,$368.23,$374.23,20154370
MSFT,20231207,$368.23,$371.4527,$366.32,$370.95,23118860
MSFT,20231206,$373.54,$374.18,$368.03,$368.80,21182070
MSFT,20231205,$366.45,$373.075,$365.621,$372.52,23065040
MSFT,20231204,$369.10,$369.52,$362.90,$369.14,32063310
MSFT,20231201,$376.76,$378.16,$371.31,$374.51,33040470
MSFT,20231130,$378.49,$380.09,$375.47,$378.91,30554420
MSFT,20231129,$383.76,$384.30,$377.44,$378.85,28963400
MSFT,20231128,$378.35,$383.00,$378.16,$382.70,20453110
MSFT,20231127,$376.78,$380.64,$376.20,$378.61,22179230
MSFT,20231124,$377.33,$377.97,$375.135,$377.43,10176650
MSFT,20231122,$378.00,$379.7899,$374.965,$377.85,23361180
MSFT,20231121,$375.67,$376.2215,$371.12,$373.07,28423150
MSFT,20231120,$371.22,$378.87,$371.00,$377.44,52528960
MSFT,20231117,$373.61,$374.37,$367.00,$369.85,40325370
MSFT,20231116,$370.96,$376.35,$370.18,$376.17,27182320
MSFT,20231115,$371.28,$373.13,$367.11,$369.67,26860100
MSFT,20231114,$371.01,$371.95,$367.3454,$370.27,27683860
MSFT,20231113,$368.22,$368.47,$365.90,$366.68,19986510
MSFT,20231110,$361.49,$370.10,$361.07,$369.67,28065160
MSFT,20231109,$362.30,$364.79,$360.362,$360.69,24847330
MSFT,20231108,$361.68,$363.87,$360.55,$363.20,26767830
MSFT,20231107,$359.40,$362.46,$357.63,$360.53,25833930
MSFT,20231106,$353.45,$357.54,$353.35,$356.53,23828300
MSFT,20231103,$349.63,$354.39,$347.33,$352.80,23637670
MSFT,20231102,$347.24,$348.83,$344.77,$348.32,24348070
MSFT,20231101,$339.79,$347.42,$339.65,$346.07,28158820
MSFT,20231031,$338.85,$339.00,$334.69,$338.11,20265280
MSFT,20231030,$333.41,$339.45,$331.83,$337.31,22828080
MSFT,20231027,$330.425,$336.72,$328.4007,$329.81,29856520
MSFT,20231026,$340.54,$341.63,$326.94,$327.89,37828540
MSFT,20231025,$345.02,$346.20,$337.62,$340.67,55053830
MSFT,20231024,$331.30,$331.84,$327.60,$330.53,31153570
MSFT,20231023,$325.47,$332.725,$324.39,$329.32,24374750
MSFT,20231020,$331.72,$331.92,$325.45,$326.67,25027720
MSFT,20231019,$332.15,$336.88,$330.91,$331.32,25052070
MSFT,20231018,$332.49,$335.59,$328.30,$330.11,23153600
MSFT,20231017,$329.59,$333.46,$327.41,$332.06,18338520
MSFT,20231016,$331.05,$336.14,$330.60,$332.64,22158050
MSFT,20231013,$332.38,$333.83,$326.36,$327.73,21085700
MSFT,20231012,$330.565,$333.6299,$328.72,$331.16,19313100
MSFT,20231011,$331.21,$332.82,$329.14,$332.42,20063250
MSFT,20231010,$330.96,$331.10,$327.67,$328.39,20557090
MSFT,20231009,$324.75,$330.30,$323.18,$329.82,19891180
MSFT,20231006,$316.55,$329.19,$316.30,$327.26,25673630
MSFT,20231005,$319.09,$319.98,$314.90,$319.36,16965630
MSFT,20231004,$314.03,$320.04,$314.00,$318.955,20720140
MSFT,20231003,$320.83,$321.39,$311.215,$313.39,21033490
MSFT,20231002,$316.28,$321.888,$315.18,$321.80,20570010
MSFT,20230929,$317.75,$319.47,$314.98,$315.75,24147300
MSFT,20230928,$310.99,$315.48,$309.45,$313.64,19683560
MSFT,20230927,$312.30,$314.299,$309.69,$312.79,19410080
MSFT,20230926,$315.13,$315.88,$310.02,$312.14,26297570
MSFT,20230925,$316.59,$317.67,$315.00,$317.54,17835960
MSFT,20230922,$321.32,$321.45,$316.15,$317.01,21447890
MSFT,20230921,$319.26,$325.3499,$315.00,$319.53,35560360
MSFT,20230920,$329.51,$329.59,$320.51,$320.77,21436530
MSFT,20230919,$326.17,$329.39,$324.51,$328.65,16514490
MSFT,20230918,$327.80,$330.40,$326.36,$329.06,16834210
MSFT,20230915,$336.92,$337.3975,$329.65,$330.22,37679790
MSFT,20230914,$339.148,$340.86,$336.57,$338.70,20267050
MSFT,20230913,$331.31,$336.85,$331.17,$336.06,16544410
MSFT,20230912,$335.815,$336.79,$331.48,$331.77,17565480
MSFT,20230911,$337.24,$338.42,$335.43,$337.94,16583320
MSFT,20230908,$330.09,$336.16,$329.46,$334.27,19548170
MSFT,20230907,$331.29,$333.08,$329.03,$329.91,18381000
MSFT,20230906,$333.38,$334.46,$330.18,$332.88,17535770
MSFT,20230905,$329.00,$334.85,$328.66,$333.55,18553860
MSFT,20230901,$331.31,$331.99,$326.78,$328.66,14942020
MSFT,20230831,$329.20,$330.9099,$326.78,$327.76,26410950
MSFT,20230830,$328.67,$329.81,$326.445,$328.79,15222110
MSFT,20230829,$321.88,$328.9835,$321.88,$328.41,19284590
MSFT,20230828,$325.66,$326.15,$321.722,$323.70,14808480
MSFT,20230825,$321.47,$325.36,$318.8001,$322.98,21684100
MSFT,20230824,$332.85,$332.98,$319.96,$319.97,23281430
MSFT,20230823,$323.82,$329.20,$323.46,$327.00,21166380
MSFT,20230822,$325.50,$326.075,$321.46,$322.46,16102020
MSFT,20230821,$317.93,$322.77,$317.04,$321.88,24039960
MSFT,20230818,$314.49,$318.38,$311.5508,$316.48,24755010
MSFT,20230817,$320.54,$321.87,$316.21,$316.88,21257160
MSFT,20230816,$320.80,$324.42,$319.8035,$320.40,20698860
MSFT,20230815,$323.00,$325.09,$320.9034,$321.86,16966290
MSFT,20230814,$321.39,$324.06,$320.08,$324.04,18836140
MSFT,20230811,$320.26,$322.41,$319.21,$321.01,24355490
MSFT,20230810,$326.015,$328.26,$321.18,$322.93,20113730
MSFT,20230809,$326.47,$327.11,$321.0499,$322.23,22373270
MSFT,20230808,$326.96,$328.75,$323.00,$326.05,22327570
MSFT,20230807,$328.37,$331.11,$327.52,$330.11,17741530
MSFT,20230804,$331.88,$335.14,$327.24,$327.78,23741480
MSFT,20230803,$326.00,$329.88,$325.95,$326.66,18360350
MSFT,20230802,$333.63,$333.63,$326.3551,$327.50,27761260
MSFT,20230801,$335.19,$338.54,$333.70,$336.34,18381250
MSFT,20230731,$336.92,$337.695,$333.36,$335.92,25446020
MSFT,20230728,$333.67,$340.01,$333.17,$338.37,28484870
MSFT,20230727,$340.48,$341.33,$329.05,$330.72,39635260
MSFT,20230726,$341.44,$344.67,$333.11,$337.77,58383700
MSFT,20230725,$347.11,$351.89,$345.07,$350.98,41637740
MSFT,20230724,$345.85,$346.92,$342.31,$345.11,26719210
MSFT,20230721,$349.15,$350.30,$339.83,$343.77,69405380
MSFT,20230720,$353.57,$357.97,$345.37,$346.87,33778400
MSFT,20230719,$361.75,$362.46,$352.435,$355.08,39732900
MSFT,20230718,$345.83,$366.78,$342.17,$359.49,64872710
MSFT,20230717,$345.678,$346.99,$342.20,$345.73,20363930
MSFT,20230714,$347.59,$351.43,$344.31,$345.24,28352730
MSFT,20230713,$339.56,$343.74,$339.02,$342.66,20567160
MSFT,20230712,$336.60,$341.652,$335.67,$337.20,29995260
MSFT,20230711,$331.06,$332.86,$327.00,$332.47,26698220
MSFT,20230710,$334.60,$335.23,$327.59,$331.83,32791450
MSFT,20230707,$339.32,$341.79,$337.00,$337.22,21214820
MSFT,20230706,$337.30,$342.99,$335.50,$341.27,28195530
MSFT,20230705,$335.09,$341.65,$334.7276,$338.15,18172380
MSFT,20230703,$339.19,$340.90,$336.571,$337.99,12484240
MSFT,20230630,$337.75,$342.73,$337.20,$340.54,26832760
MSFT,20230629,$334.71,$336.11,$332.62,$335.05,16997040
MSFT,20230628,$334.66,$337.98,$333.81,$335.85,20259520
MSFT,20230627,$331.86,$336.15,$329.30,$334.57,24354110
MSFT,20230626,$333.72,$336.11,$328.49,$328.60,21520580
MSFT,20230623,$334.36,$337.96,$333.45,$335.02,23146900
MSFT,20230622,$334.12,$340.12,$333.34,$339.71,23556760
MSFT,20230621,$336.37,$337.73,$332.07,$333.56,25117800
MSFT,20230620,$339.31,$342.08,$335.86,$338.05,26375410
MSFT,20230616,$351.32,$351.47,$341.95,$342.33,46551990
MSFT,20230615,$337.48,$349.84,$337.20,$348.10,38899080
MSFT,20230614,$334.34,$339.04,$332.81,$337.34,26003790
MSFT,20230613,$334.465,$336.98,$330.39,$334.29,22951280
MSFT,20230612,$328.58,$332.0999,$325.16,$331.85,24306750
MSFT,20230609,$324.99,$329.99,$324.41,$326.79,22528950
MSFT,20230608,$323.935,$326.64,$323.35,$325.26,23277710
MSFT,20230607,$331.65,$334.49,$322.50,$323.38,40717130
MSFT,20230606,$335.33,$335.37,$332.17,$333.68,20396220
MSFT,20230605,$335.22,$338.5599,$334.6601,$335.94,21307050
MSFT,20230602,$334.247,$337.50,$332.55,$335.40,25873770
MSFT,20230601,$325.93,$333.53,$324.72,$332.58,26773850
MSFT,20230531,$332.29,$335.94,$327.33,$328.39,45950550
MSFT,20230530,$335.23,$335.74,$330.52,$331.21,29503070
MSFT,20230526,$324.02,$333.40,$323.88,$332.89,36630630
MSFT,20230525,$323.24,$326.90,$320.00,$325.92,43301740
MSFT,20230524,$314.73,$316.50,$312.61,$313.85,23384890
MSFT,20230523,$320.03,$322.72,$315.25,$315.26,30797170
MSFT,20230522,$318.60,$322.59,$318.01,$321.18,24115660
MSFT,20230519,$316.74,$318.75,$316.37,$318.34,27546700
MSFT,20230518,$314.53,$319.04,$313.72,$318.52,27275990
MSFT,20230517,$312.29,$314.43,$310.74,$314.00,24315010
MSFT,20230516,$309.83,$313.71,$309.83,$311.74,26730350
MSFT,20230515,$309.095,$309.905,$307.59,$309.46,16336550
MSFT,20230512,$310.55,$310.65,$306.60,$308.97,19774700
MSFT,20230511,$310.10,$311.12,$306.2601,$310.11,31680180
MSFT,20230510,$308.62,$313.00,$307.67,$312.31,30078040
MSFT,20230509,$308.00,$310.04,$306.31,$307.00,21340830
MSFT,20230508,$310.13,$310.20,$306.09,$308.65,21318610
MSFT,20230505,$305.72,$311.97,$304.27,$310.65,28197050
MSFT,20230504,$306.24,$307.7626,$303.40,$305.41,22519910
