Symbol,Date,Open,High,Low,Close,Volume
AAPL,20240614,$213.85,$215.17,$211.30,$212.49,70122750
AAPL,20240613,$214.74,$216.75,$211.60,$214.24,97862730
AAPL,20240612,$207.37,$220.20,$206.90,$213.07,198134300
AAPL,20240611,$193.65,$207.16,$193.63,$207.15,172373300
AAPL,20240610,$196.90,$197.30,$192.15,$193.12,97262080
AAPL,20240607,$194.65,$196.94,$194.14,$196.89,53103910
AAPL,20240606,$195.685,$196.50,$194.17,$194.48,41181750
AAPL,20240605,$195.40,$196.90,$194.87,$195.87,54156790
AAPL,20240604,$194.635,$195.32,$193.0342,$194.35,47471450
AAPL,20240603,$192.90,$194.99,$192.52,$194.03,50080540
AAPL,20240531,$191.44,$192.57,$189.91,$192.25,75158280
AAPL,20240530,$190.76,$192.18,$190.63,$191.29,49947940
AAPL,20240529,$189.61,$192.247,$189.51,$190.29,53068020
AAPL,20240528,$191.51,$193.00,$189.10,$189.99,52280050
AAPL,20240524,$188.82,$190.58,$188.0404,$189.98,36326980
AAPL,20240523,$190.98,$191.00,$186.625,$186.88,51005920
AAPL,20240522,$192.265,$192.8231,$190.27,$190.90,34648550
AAPL,20240521,$191.09,$192.73,$190.9201,$192.35,42309400
AAPL,20240520,$189.325,$191.9199,$189.01,$191.04,44361280
AAPL,20240517,$189.51,$190.81,$189.18,$189.87,41282930
AAPL,20240516,$190.47,$191.095,$189.6601,$189.84,52845230
AAPL,20240515,$187.91,$190.65,$187.37,$189.72,70399990
AAPL,20240514,$187.51,$188.30,$186.29,$187.43,52393620
AAPL,20240513,$185.435,$187.10,$184.62,$186.28,72044810
AAPL,20240510,$184.90,$185.09,$182.13,$183.05,50759500
AAPL,20240509,$182.56,$184.66,$182.11,$184.57,48982970
AAPL,20240508,$182.85,$183.07,$181.45,$182.74,45057090
AAPL,20240507,$183.45,$184.90,$181.32,$182.40,77305770
AAPL,20240506,$182.354,$184.20,$180.42,$181.71,78569670
AAPL,20240503,$186.645,$187.00,$182.66,$183.38,163224100
AAPL,20240502,$172.51,$173.415,$170.89,$173.03,94214920
AAPL,20240501,$169.58,$172.705,$169.11,$169.30,50383150
AAPL,20240430,$173.33,$174.99,$170.00,$170.33,65934780
AAPL,20240429,$173.37,$176.03,$173.10,$173.50,68169420
AAPL,20240426,$169.88,$171.34,$169.18,$169.30,44838350
AAPL,20240425,$169.525,$170.61,$168.1511,$169.89,50558330
AAPL,20240424,$166.54,$169.30,$166.21,$169.02,48251840
AAPL,20240423,$165.35,$167.05,$164.92,$166.90,49537760
AAPL,20240422,$165.515,$167.26,$164.77,$165.84,48116440
AAPL,20240419,$166.21,$166.40,$164.075,$165.00,68149380
AAPL,20240418,$168.03,$168.64,$166.55,$167.04,43122900
AAPL,20240417,$169.61,$170.65,$168.00,$168.00,50901210
AAPL,20240416,$171.75,$173.76,$168.27,$169.38,73711240
AAPL,20240415,$175.36,$176.63,$172.50,$172.69,73531770
AAPL,20240412,$174.26,$178.36,$174.21,$176.55,101670900
AAPL,20240411,$168.34,$175.46,$168.16,$175.04,91070280
AAPL,20240410,$168.80,$169.09,$167.11,$167.78,49709340
AAPL,20240409,$168.70,$170.08,$168.35,$169.67,42451210
AAPL,20240408,$169.03,$169.20,$168.24,$168.45,37425510
AAPL,20240405,$169.59,$170.39,$168.95,$169.58,42104830
AAPL,20240404,$170.29,$171.92,$168.82,$168.82,53704390
AAPL,20240403,$168.79,$170.68,$168.58,$169.65,47691720
AAPL,20240402,$169.08,$169.34,$168.2302,$168.84,49329480
AAPL,20240401,$171.19,$171.25,$169.475,$170.03,46240500
AAPL,20240328,$171.75,$172.23,$170.51,$171.48,65672690
AAPL,20240327,$170.41,$173.60,$170.11,$173.31,60273270
AAPL,20240326,$170.00,$171.42,$169.58,$169.71,57388450
AAPL,20240325,$170.565,$171.94,$169.45,$170.85,54288330
AAPL,20240322,$171.76,$173.05,$170.06,$172.28,71160140
AAPL,20240321,$177.05,$177.49,$170.84,$171.37,106181300
AAPL,20240320,$175.72,$178.67,$175.09,$178.67,53423100
AAPL,20240319,$174.34,$176.605,$173.03,$176.08,55215240
AAPL,20240318,$175.57,$177.71,$173.52,$173.72,75604180
AAPL,20240315,$171.17,$172.62,$170.285,$172.62,121752700
AAPL,20240314,$172.91,$174.3078,$172.05,$173.00,72913510
AAPL,20240313,$172.77,$173.185,$170.76,$171.13,52488690
AAPL,20240312,$173.15,$174.03,$171.01,$173.23,59825370
AAPL,20240311,$172.94,$174.38,$172.05,$172.75,60139470
AAPL,20240308,$169.00,$173.70,$168.94,$170.73,76267040
AAPL,20240307,$169.15,$170.73,$168.49,$169.00,71765060
AAPL,20240306,$171.06,$171.24,$168.68,$169.12,68587710
AAPL,20240305,$170.76,$172.04,$169.62,$170.12,95132360
AAPL,20240304,$176.15,$176.90,$173.79,$175.10,81510100
AAPL,20240301,$179.55,$180.53,$177.38,$179.66,73563080
AAPL,20240229,$181.27,$182.57,$179.53,$180.75,136682600
AAPL,20240228,$182.51,$183.12,$180.13,$181.42,48953940
AAPL,20240227,$181.10,$183.9225,$179.56,$182.63,54318850
AAPL,20240226,$182.24,$182.76,$180.65,$181.16,40867420
AAPL,20240223,$185.01,$185.04,$182.23,$182.52,45119680
AAPL,20240222,$183.48,$184.955,$182.46,$184.37,52292210
AAPL,20240221,$181.94,$182.8888,$180.66,$182.32,41529670
AAPL,20240220,$181.79,$182.43,$180.00,$181.56,53665550
AAPL,20240216,$183.42,$184.85,$181.665,$182.31,49752470
AAPL,20240215,$183.55,$184.49,$181.35,$183.86,65434500
AAPL,20240214,$185.32,$185.53,$182.44,$184.15,54630520
AAPL,20240213,$185.77,$186.21,$183.5128,$185.04,56529530
AAPL,20240212,$188.415,$188.67,$186.79,$187.15,41781930
AAPL,20240209,$188.65,$189.99,$188.00,$188.85,45155220
AAPL,20240208,$189.385,$189.535,$187.35,$188.32,40962050
AAPL,20240207,$190.64,$191.05,$188.61,$189.41,53438960
AAPL,20240206,$186.86,$189.31,$186.7695,$189.30,43490760
AAPL,20240205,$188.15,$189.25,$185.84,$187.68,69668820
AAPL,20240202,$179.86,$187.33,$179.25,$185.85,102551700
AAPL,20240201,$183.985,$186.95,$183.82,$186.86,64885410
AAPL,20240131,$187.04,$187.095,$184.35,$184.40,55467800
AAPL,20240130,$190.94,$191.80,$187.47,$188.04,55859370
AAPL,20240129,$192.01,$192.20,$189.58,$191.73,47145620
AAPL,20240126,$194.27,$194.76,$191.94,$192.42,44594010
AAPL,20240125,$195.22,$196.2675,$193.1125,$194.17,54822130
AAPL,20240124,$195.42,$196.38,$194.34,$194.50,53631320
AAPL,20240123,$195.02,$195.75,$193.8299,$195.18,42355590
AAPL,20240122,$192.30,$195.33,$192.26,$193.89,60133850
AAPL,20240119,$189.33,$191.95,$188.82,$191.56,68902990
AAPL,20240118,$186.09,$189.14,$185.83,$188.63,78005750
AAPL,20240117,$181.27,$182.93,$180.30,$182.68,47317430
AAPL,20240116,$182.16,$184.26,$180.934,$183.63,65603040
AAPL,20240112,$186.06,$186.74,$185.19,$185.92,40477780
AAPL,20240111,$186.54,$187.05,$183.62,$185.59,49128410
AAPL,20240110,$184.35,$186.40,$183.92,$186.19,46792910
AAPL,20240109,$183.92,$185.15,$182.73,$185.14,42841810
AAPL,20240108,$182.085,$185.60,$181.50,$185.56,59144470
AAPL,20240105,$181.99,$182.76,$180.17,$181.18,62379660
AAPL,20240104,$182.15,$183.0872,$180.88,$181.91,71983570
AAPL,20240103,$184.22,$185.88,$183.43,$184.25,58414460
AAPL,20240102,$187.15,$188.44,$183.885,$185.64,82488670
AAPL,20231229,$193.90,$194.40,$191.725,$192.53,42672150
AAPL,20231228,$194.14,$194.66,$193.17,$193.58,34049900
AAPL,20231227,$192.49,$193.50,$191.09,$193.15,48087680
AAPL,20231226,$193.61,$193.89,$192.83,$193.05,28919310
AAPL,20231222,$195.18,$195.41,$192.97,$193.60,37149570
AAPL,20231221,$196.10,$197.08,$193.50,$194.68,46482550
AAPL,20231220,$196.90,$197.68,$194.83,$194.83,52242820
AAPL,20231219,$196.16,$196.95,$195.89,$196.94,40714050
AAPL,20231218,$196.09,$196.63,$194.39,$195.89,55751860
AAPL,20231215,$197.53,$198.3999,$197.00,$197.57,128538400
AAPL,20231214,$198.02,$199.62,$196.16,$198.11,66831570
AAPL,20231213,$195.09,$198.00,$194.85,$197.96,70404180
AAPL,20231212,$193.08,$194.72,$191.721,$194.71,52696900
AAPL,20231211,$193.11,$193.49,$191.42,$193.18,60943700
AAPL,20231208,$194.20,$195.99,$193.67,$195.71,53406360
AAPL,20231207,$193.63,$195.00,$193.59,$194.27,47477660
AAPL,20231206,$194.45,$194.76,$192.11,$192.32,41089740
AAPL,20231205,$190.21,$194.40,$190.18,$193.42,66628400
AAPL,20231204,$189.98,$190.05,$187.4511,$189.43,43389520
AAPL,20231201,$190.33,$191.56,$189.23,$191.24,45704820
AAPL,20231130,$189.84,$190.32,$188.19,$189.95,48794370
AAPL,20231129,$190.90,$192.09,$188.97,$189.37,43014220
AAPL,20231128,$189.78,$191.08,$189.40,$190.40,38415420
AAPL,20231127,$189.92,$190.67,$188.90,$189.79,40552610
AAPL,20231124,$190.87,$190.90,$189.25,$189.97,24048340
AAPL,20231122,$191.49,$192.93,$190.825,$191.31,39630010
AAPL,20231121,$191.41,$191.52,$189.74,$190.64,38134490
AAPL,20231120,$189.89,$191.905,$189.88,$191.45,46538610
AAPL,20231117,$190.25,$190.38,$188.57,$189.69,50941400
AAPL,20231116,$189.57,$190.96,$188.65,$189.71,54412920
AAPL,20231115,$187.845,$189.50,$187.78,$188.01,53790500
AAPL,20231114,$187.70,$188.11,$186.30,$187.44,60108380
AAPL,20231113,$185.82,$186.03,$184.21,$184.80,43627520
AAPL,20231110,$183.97,$186.565,$183.53,$186.40,66177920
AAPL,20231109,$182.96,$184.12,$181.81,$182.41,53763540
AAPL,20231108,$182.35,$183.45,$181.59,$182.89,49340280
AAPL,20231107,$179.18,$182.44,$178.97,$181.82,70529970
AAPL,20231106,$176.38,$179.43,$176.21,$179.23,63841310
AAPL,20231103,$174.24,$176.82,$173.35,$176.65,79829250
AAPL,20231102,$175.52,$177.78,$175.46,$177.57,77334750
AAPL,20231101,$171.00,$174.23,$170.12,$173.97,56934910
AAPL,20231031,$169.35,$170.90,$167.90,$170.77,44846020
AAPL,20231030,$169.02,$171.17,$168.87,$170.29,51130960
AAPL,20231027,$166.91,$168.96,$166.83,$168.22,58499130
AAPL,20231026,$170.37,$171.3775,$165.67,$166.89,70625260
AAPL,20231025,$171.88,$173.06,$170.65,$171.10,57156960
AAPL,20231024,$173.05,$173.67,$171.45,$173.44,43816640
AAPL,20231023,$170.91,$174.01,$169.93,$173.00,55980110
AAPL,20231020,$175.31,$175.42,$172.64,$172.88,64244030
AAPL,20231019,$176.04,$177.84,$175.19,$175.46,59302860
AAPL,20231018,$175.58,$177.575,$175.11,$175.84,54764380
AAPL,20231017,$176.645,$178.42,$174.80,$177.15,57549350
AAPL,20231016,$176.75,$179.075,$176.51,$178.72,52516980
AAPL,20231013,$181.42,$181.93,$178.14,$178.85,51456080
AAPL,20231012,$180.07,$182.34,$179.04,$180.71,56743120
AAPL,20231011,$178.20,$179.85,$177.60,$179.80,47551100
AAPL,20231010,$178.10,$179.72,$177.95,$178.39,43698020
AAPL,20231009,$176.81,$179.05,$175.80,$178.99,42390770
AAPL,20231006,$173.80,$177.99,$173.18,$177.49,57266680
AAPL,20231005,$173.79,$175.45,$172.68,$174.91,48527920
AAPL,20231004,$171.09,$174.21,$170.97,$173.66,53020290
AAPL,20231003,$172.255,$173.63,$170.82,$172.40,49594610
AAPL,20231002,$171.22,$174.30,$170.93,$173.75,52164540
AAPL,20230929,$172.02,$173.07,$170.341,$171.21,51861080
AAPL,20230928,$169.34,$172.03,$167.62,$170.69,56294420
AAPL,20230927,$172.62,$173.04,$169.05,$170.43,66921810
AAPL,20230926,$174.82,$175.20,$171.66,$171.96,64588950
AAPL,20230925,$174.20,$176.97,$174.15,$176.08,46172740
AAPL,20230922,$174.67,$177.079,$174.05,$174.79,56725390
AAPL,20230921,$174.55,$176.30,$173.86,$173.93,63149120
AAPL,20230920,$179.26,$179.695,$175.40,$175.49,58436180
AAPL,20230919,$177.52,$179.63,$177.13,$179.07,51826940
AAPL,20230918,$176.48,$179.38,$176.17,$177.97,67257570
AAPL,20230915,$176.48,$176.495,$173.82,$175.01,109259500
AAPL,20230914,$174.00,$176.10,$173.58,$175.74,60895760
AAPL,20230913,$176.51,$177.30,$173.98,$174.21,84267930
AAPL,20230912,$179.49,$180.13,$174.82,$176.30,90370190
AAPL,20230911,$180.07,$180.30,$177.34,$179.36,58953050
AAPL,20230908,$178.35,$180.239,$177.79,$178.18,65602070
AAPL,20230907,$175.18,$178.21,$173.54,$177.56,112488800
AAPL,20230906,$188.40,$188.85,$181.47,$182.91,81755820
AAPL,20230905,$188.28,$189.98,$187.61,$189.70,45280030
AAPL,20230901,$189.485,$189.92,$188.28,$189.46,45766500
AAPL,20230831,$187.84,$189.12,$187.48,$187.87,60794470
AAPL,20230830,$184.94,$187.85,$184.74,$187.65,60813890
AAPL,20230829,$179.695,$184.90,$179.50,$184.12,53003950
AAPL,20230828,$180.09,$180.59,$178.545,$180.19,43820700
AAPL,20230825,$177.38,$179.15,$175.82,$178.61,51449590
AAPL,20230824,$180.674,$181.104,$176.01,$176.38,54945800
AAPL,20230823,$178.52,$181.55,$178.325,$181.12,52722750
AAPL,20230822,$177.06,$177.68,$176.25,$177.23,42084250
AAPL,20230821,$175.07,$176.13,$173.735,$175.84,46311880
AAPL,20230818,$172.30,$175.10,$171.96,$174.49,61172150
AAPL,20230817,$177.14,$177.5054,$173.48,$174.00,66062880
AAPL,20230816,$177.13,$178.54,$176.50,$176.57,46964860
AAPL,20230815,$178.88,$179.48,$177.05,$177.45,43622590
AAPL,20230814,$177.97,$179.69,$177.305,$179.46,43675630
AAPL,20230811,$177.32,$178.62,$176.55,$177.79,52036670
AAPL,20230810,$179.48,$180.75,$177.60,$177.97,54686850
AAPL,20230809,$180.87,$180.93,$177.01,$178.19,60378490
AAPL,20230808,$179.69,$180.27,$177.58,$179.80,67823000
AAPL,20230807,$182.13,$183.13,$177.35,$178.85,97576070
AAPL,20230804,$185.52,$187.38,$181.92,$181.99,115956800
AAPL,20230803,$191.57,$192.37,$190.69,$191.17,62243280
AAPL,20230802,$195.04,$195.18,$191.8507,$192.58,50389330
AAPL,20230801,$196.235,$196.73,$195.28,$195.605,35281430
AAPL,20230731,$196.06,$196.49,$195.26,$196.45,38824110
AAPL,20230728,$194.67,$196.626,$194.14,$195.83,48291440
AAPL,20230727,$196.02,$197.20,$192.55,$193.22,47460180
AAPL,20230726,$193.67,$195.64,$193.32,$194.50,47471870
AAPL,20230725,$193.33,$194.44,$192.915,$193.62,37283200
AAPL,20230724,$193.41,$194.91,$192.25,$192.75,45505100
AAPL,20230721,$194.10,$194.97,$191.23,$191.94,71951680
AAPL,20230720,$195.09,$196.47,$192.495,$193.13,59581200
AAPL,20230719,$193.10,$198.23,$192.65,$195.10,80507320
AAPL,20230718,$193.35,$194.33,$192.415,$193.73,48353770
AAPL,20230717,$191.90,$194.32,$191.81,$193.99,50520160
AAPL,20230714,$190.23,$191.1799,$189.63,$190.69,41616240
AAPL,20230713,$190.50,$191.19,$189.78,$190.54,41342340
AAPL,20230712,$189.68,$191.70,$188.47,$189.77,60750250
AAPL,20230711,$189.16,$189.30,$186.60,$188.08,46638120
AAPL,20230710,$189.26,$189.99,$187.035,$188.61,59922160
AAPL,20230707,$191.41,$192.67,$190.24,$190.68,46815000
AAPL,20230706,$189.84,$192.02,$189.20,$191.81,45156010
AAPL,20230705,$191.565,$192.98,$190.62,$191.33,46920260
AAPL,20230703,$193.78,$193.88,$191.76,$192.46,31346600
AAPL,20230630,$191.63,$194.48,$191.26,$193.97,85213220
AAPL,20230629,$189.08,$190.07,$188.94,$189.59,46347310
AAPL,20230628,$187.93,$189.90,$187.60,$189.25,51216800
AAPL,20230627,$185.89,$188.39,$185.67,$188.06,50730850
AAPL,20230626,$186.83,$188.05,$185.23,$185.27,48088660
AAPL,20230623,$185.55,$187.56,$185.01,$186.68,53117000
AAPL,20230622,$183.74,$187.045,$183.67,$187.00,51245330
AAPL,20230621,$184.90,$185.41,$182.5901,$183.96,49515700
AAPL,20230620,$184.41,$186.10,$184.41,$185.01,49799090
AAPL,20230616,$186.73,$186.99,$184.27,$184.92,101256200
AAPL,20230615,$183.96,$186.52,$183.78,$186.01,65433170
AAPL,20230614,$183.37,$184.39,$182.02,$183.95,57462880
AAPL,20230613,$182.80,$184.15,$182.44,$183.31,54929130
AAPL,20230612,$181.27,$183.89,$180.97,$183.79,54755000
AAPL,20230609,$181.50,$182.23,$180.63,$180.96,48899970
AAPL,20230608,$177.895,$180.84,$177.46,$180.57,50214880
AAPL,20230607,$178.44,$181.21,$177.32,$177.82,61944620
AAPL,20230606,$179.965,$180.12,$177.43,$179.21,64848370
AAPL,20230605,$182.63,$184.951,$178.035,$179.58,121946500
AAPL,20230602,$181.03,$181.78,$179.26,$180.95,61996910
AAPL,20230601,$177.70,$180.12,$176.9306,$180.09,68901810
AAPL,20230531,$177.325,$179.35,$176.76,$177.25,99625290
AAPL,20230530,$176.96,$178.99,$176.57,$177.30,55964400
AAPL,20230526,$173.32,$175.77,$173.11,$175.43,54834980
AAPL,20230525,$172.41,$173.895,$171.69,$172.99,56058260
AAPL,20230524,$171.09,$172.4183,$170.52,$171.84,45143490
AAPL,20230523,$173.13,$173.3794,$171.275,$171.56,50747260
AAPL,20230522,$173.98,$174.71,$173.45,$174.20,43570930
AAPL,20230519,$176.39,$176.39,$174.94,$175.16,55809480
AAPL,20230518,$173.00,$175.24,$172.58,$175.05,65496660
AAPL,20230517,$171.71,$172.925,$170.4201,$172.69,57951600
AAPL,20230516,$171.99,$173.1383,$171.7991,$172.07,42110290
AAPL,20230515,$173.16,$173.21,$171.47,$172.07,37266660
AAPL,20230512,$173.62,$174.06,$171.00,$172.57,45533140
AAPL,20230511,$173.85,$174.59,$172.17,$173.75,49514680
AAPL,20230510,$173.02,$174.03,$171.90,$173.555,53724500
AAPL,20230509,$173.05,$173.54,$171.60,$171.77,45326870
AAPL,20230508,$172.48,$173.85,$172.11,$173.50,55962790
AAPL,20230505,$170.975,$174.30,$170.76,$173.57,113453200
AAPL,20230504,$164.89,$167.04,$164.31,$165.79,81235430
AAPL,20230503,$169.50,$170.92,$167.16,$167.45,65136020
